	KPSS	signal	gross	net	market
54	0.2930220854652025	0.0	0.0	0.0	0.002985163546397107
55	0.23315206801552527	0.0	0.0	0.0	0.009472185190685156
56	0.16079061031289704	0.0	0.0	0.0	-0.0012592227925193322
57	0.10494419465336406	0.0	0.0	0.0	-0.0017318870104667816
58	0.08677142290382472	0.0	0.0	0.0	-0.009496397343734198
59	0.08616925532318369	0.0	0.0	0.0	-0.0012339337557076835
60	0.09744931243290013	0.0	0.0	0.0	0.003823175554131808
61	0.12226245079898512	0.0	0.0	0.0	0.0057574526279098315
62	0.208030994152399	0.0	0.0	0.0	0.007672301032188189
63	0.2875878565563225	0.0	0.0	0.0	0.002928125887423194
64	0.3132191587349882	0.0	0.0	0.0	0.007672378673070135
65	0.256058916632127	-1.0	0.003943225576543589	0.0038164741428587173	-0.00180590159841032
66	0.13158671036379846	-1.0	-7.809467821524819e-05	-9.839437431284716e-05	-0.004835444424841517
67	0.08634872063921492	0.0	0.0	-0.00010645173758727239	0.0012365569653400854
68	0.08690729708129444	-1.0	-0.004941756786676533	-0.005032762894254105	0.0045106896075925995
69	0.07966379911140785	1.0	-0.0025223405909854855	-0.0027082904449120056	0.002285226738359958
70	0.08343447904046546	1.0	-0.004265599201890424	-0.004277142690793443	0.004620174547884881
71	0.11117019615835742	-1.0	-0.0029499570543273105	-0.0031706179536290726	0.00017586919155743175
72	0.12075271375667426	-1.0	0.0013897345396903752	0.0013840109047672917	-0.003403778522185874
73	0.15265246645065536	-1.0	0.004444793674836543	0.004438340071279672	-0.006531243569450895
74	0.1757971902169507	1.0	0.0020677762092070873	0.0018483693086760779	0.003581997784064761
75	0.15406345024671836	1.0	-0.002552180089655274	-0.0025836775941622983	-0.00617673452276668
76	0.16217738656007716	1.0	0.0033398443311478533	0.0033318798849717095	0.002828694915066654
77	0.1250428485812361	-1.0	0.054875525970909125	0.05459448611736317	0.006847482673755456
78	0.15583284795199714	0.0	0.0	-0.00015031337406546026	0.004688147952890187
79	0.13704039289773126	0.0	0.0	0.0	-0.005262401280453521
80	0.17836102474017898	-1.0	1.5215913855323726e-05	-0.0002325117544355045	0.007387691099234761
81	0.2188357683230249	1.0	0.006421393255312139	0.005940639361515247	-0.0016161146071345112
82	0.16000913587811985	1.0	-0.006556563073570744	-0.006591981523869403	-0.0025786549148275606
83	0.11225957484205887	1.0	-0.010025103553356222	-0.010042814496511421	-0.010885526112695776
84	0.08231194856430246	-1.0	-0.0054691988745676715	-0.006049226353248176	-0.00899879386967306
85	0.05339961613527377	-1.0	-0.0027898468806456175	-0.002805036587034032	-0.007282739927037873
86	0.06646951484385094	-1.0	0.03556288680961641	0.035532628160306834	-0.0297778200029859
87	0.09426628455193481	-1.0	-0.015380857361469652	-0.01541865519932399	0.013017017169932643
